SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2416752,100938,Cash loans,9111.06,45000.0,46485.0,,45000.0,THURSDAY,9,Y,1,,,,XNA,Approved,-2864,Cash through the bank,XAP,"Spouse, partner",New,XNA,Cash,walk-in,Credit and cash offices,0,XNA,6.0,high,Cash Street: high,365243.0,-2834.0,-2684.0,-2684.0,-2679.0,1.0
1056945,100213,Cash loans,4921.2,45000.0,45000.0,0.0,45000.0,FRIDAY,14,Y,1,0.0,,,XNA,Approved,-2690,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,200,Consumer electronics,12.0,high,Cash Street: high,365243.0,-2660.0,-2330.0,-2330.0,-1736.0,0.0
2149111,100374,Consumer loans,5206.23,40320.0,39262.5,4050.0,40320.0,FRIDAY,6,Y,1,0.1018370720188902,,,XAP,Approved,-2217,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Stone,1389,Consumer electronics,10.0,high,POS household with interest,365243.0,-2186.0,-1916.0,-1916.0,-1914.0,1.0
2412736,100924,Revolving loans,11250.0,225000.0,225000.0,,225000.0,THURSDAY,11,Y,1,,,,XAP,Approved,-724,XNA,XAP,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-722.0,-675.0,365243.0,365243.0,365243.0,0.0
2441223,100839,Revolving loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XAP,Canceled,-284,XNA,XAP,,New,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1822697,101134,Cash loans,9520.515,135000.0,155614.5,,135000.0,TUESDAY,17,Y,1,,,,XNA,Approved,-720,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-690.0,0.0,-360.0,-358.0,1.0
2287000,100824,Consumer loans,4137.66,75429.0,91359.0,0.0,75429.0,THURSDAY,11,Y,1,0.0,,,XAP,Approved,-798,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1700,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-767.0,-77.0,-287.0,-284.0,0.0
1174611,100580,Cash loans,,0.0,0.0,,,THURSDAY,18,Y,1,,,,XNA,Canceled,-253,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2529773,100235,Cash loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XNA,Refused,-253,XNA,SCOFR,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2548112,100383,Cash loans,,0.0,0.0,,,FRIDAY,12,Y,1,,,,XNA,Refused,-271,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1089813,100929,Cash loans,13427.865,270000.0,313839.0,,270000.0,WEDNESDAY,16,Y,1,,,,XNA,Refused,-1074,Cash through the bank,LIMIT,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,low_normal,Cash Street: low,,,,,,
1583086,100958,Revolving loans,,0.0,0.0,,,SUNDAY,9,Y,1,,,,XAP,Canceled,-396,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1711995,100147,Consumer loans,6877.935,36540.0,33732.0,4500.0,36540.0,SATURDAY,9,Y,1,0.1281886663242595,,,XAP,Approved,-932,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Country-wide,60,Connectivity,6.0,high,POS mobile with interest,365243.0,-900.0,-750.0,-750.0,-742.0,0.0
1298395,100442,Consumer loans,23699.025,176755.5,198684.0,0.0,176755.5,SATURDAY,13,Y,1,0.0,,,XAP,Approved,-677,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Regional / Local,331,Consumer electronics,10.0,middle,POS household with interest,365243.0,-644.0,-374.0,-494.0,-487.0,0.0
2331134,100944,Consumer loans,12373.02,121936.5,124227.0,12195.0,121936.5,MONDAY,12,Y,1,0.0973557317468123,,,XAP,Approved,-1376,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Country-wide,1200,Consumer electronics,16.0,high,POS household with interest,365243.0,-1345.0,-895.0,-925.0,-922.0,0.0
1820341,100394,Consumer loans,5912.415,59130.0,53217.0,5913.0,59130.0,TUESDAY,14,Y,1,0.1089090909090909,,,XAP,Approved,-1779,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Country-wide,40,Furniture,10.0,low_normal,POS industry with interest,365243.0,-1745.0,-1475.0,-1565.0,-1557.0,0.0
1832425,100734,Cash loans,7099.2,94500.0,103855.5,,94500.0,MONDAY,13,Y,1,,,,XNA,Approved,-395,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-365.0,145.0,365243.0,365243.0,1.0
2693410,100387,Consumer loans,32452.335,309240.0,330102.0,0.0,309240.0,THURSDAY,15,Y,1,0.0,,,XAP,Approved,-757,Cash through the bank,XAP,Family,New,Furniture,POS,XNA,Stone,3214,Furniture,12.0,middle,POS industry with interest,365243.0,-726.0,-396.0,-426.0,-399.0,0.0
2360795,101116,Cash loans,38267.82,450000.0,485640.0,,450000.0,THURSDAY,13,Y,1,,,,XNA,Approved,-139,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-109.0,401.0,-79.0,-73.0,1.0
2332517,100244,Cash loans,16527.24,315000.0,402318.0,0.0,315000.0,TUESDAY,10,Y,1,0.0,,,XNA,Approved,-2286,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,60.0,middle,Cash Street: middle,365243.0,-2256.0,-486.0,-516.0,-510.0,1.0
1547846,101058,Cash loans,24988.545,450000.0,551745.0,,450000.0,SATURDAY,13,Y,1,,,,XNA,Approved,-891,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,
2432349,100528,Consumer loans,,0.0,0.0,,,SATURDAY,10,Y,1,,,,XAP,Canceled,-454,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,POS other with interest,,,,,,
2178516,100123,Cash loans,20035.845,342000.0,373599.0,,342000.0,THURSDAY,13,Y,1,,,,XNA,Approved,-957,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-927.0,-237.0,-237.0,-233.0,1.0
1474042,101037,Cash loans,16578.81,450000.0,533160.0,0.0,450000.0,MONDAY,14,Y,1,0.0,,,XNA,Approved,-1386,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,low_normal,Cash Street: low,365243.0,-1356.0,54.0,-246.0,-240.0,1.0
1921239,100775,Cash loans,18042.75,405000.0,405000.0,,405000.0,MONDAY,14,Y,1,,,,Buying a new car,Approved,-677,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,30.0,low_normal,Cash Street: low,365243.0,-647.0,223.0,-167.0,-161.0,0.0
1336466,100647,Cash loans,10348.695,135000.0,156937.5,,135000.0,WEDNESDAY,9,Y,1,,,,Other,Approved,-281,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,365243.0,-251.0,439.0,365243.0,365243.0,1.0
2115173,100854,Cash loans,18964.755,180000.0,228546.0,,180000.0,SUNDAY,9,Y,1,,,,XNA,Refused,-476,Cash through the bank,SCO,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,,,,,,
2146197,100547,Cash loans,15221.25,225000.0,225000.0,,225000.0,SATURDAY,14,Y,1,,,,XNA,Refused,-121,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,x-sell,Stone,150,Consumer electronics,36.0,high,Cash X-Sell: high,,,,,,
1009099,100577,Cash loans,32347.935,315000.0,332046.0,,315000.0,FRIDAY,13,Y,1,,,,XNA,Approved,-540,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-510.0,-180.0,-390.0,-358.0,1.0
2467152,100577,Revolving loans,15750.0,315000.0,315000.0,,315000.0,FRIDAY,12,Y,1,,,,XAP,Approved,-162,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-38.0,365243.0,365243.0,365243.0,365243.0,0.0
2444825,100730,Cash loans,15606.81,112500.0,136849.5,,112500.0,THURSDAY,16,Y,1,,,,XNA,Approved,-1467,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-1437.0,-1107.0,-1227.0,-1219.0,1.0
1414277,100434,Consumer loans,18121.23,115110.0,96646.5,23022.0,115110.0,THURSDAY,19,Y,1,0.2095208923742748,,,XAP,Approved,-2652,Cash through the bank,XAP,Children,New,Audio/Video,POS,XNA,Country-wide,1200,Consumer electronics,6.0,middle,POS household without interest,365243.0,-2621.0,-2471.0,-2471.0,-2460.0,1.0
1252420,100524,Cash loans,,0.0,0.0,,,SUNDAY,14,Y,1,,,,XNA,Canceled,-352,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2296075,100514,Cash loans,45205.605,1350000.0,1546020.0,,1350000.0,SUNDAY,11,Y,1,,,,XNA,Refused,-250,Cash through the bank,HC,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
1238266,100935,Cash loans,27449.82,450000.0,491580.0,,450000.0,SUNDAY,16,Y,1,,,,XNA,Approved,-248,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,
1780304,100771,Consumer loans,11446.875,114480.0,103032.0,11448.0,114480.0,MONDAY,12,Y,1,0.1089090909090909,,,XAP,Approved,-1919,Cash through the bank,XAP,,Repeater,Weapon,POS,XNA,Stone,80,Industry,10.0,low_normal,POS industry with interest,365243.0,-1886.0,-1616.0,-1616.0,-1612.0,0.0
2079130,100507,Consumer loans,5789.205,32836.5,31306.5,3285.0,32836.5,THURSDAY,5,Y,1,0.1034260912757075,,,XAP,Approved,-224,XNA,XAP,,Repeater,Jewelry,POS,XNA,Regional / Local,100,Jewelry,6.0,middle,POS other with interest,365243.0,-194.0,-44.0,-164.0,-158.0,1.0
2624643,100537,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-282,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1456514,100653,Revolving loans,12375.0,247500.0,247500.0,,247500.0,MONDAY,15,Y,1,,,,XAP,Approved,-368,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-368.0,-324.0,365243.0,365243.0,365243.0,0.0
1803891,100956,Cash loans,20865.15,225000.0,299056.5,,225000.0,SATURDAY,10,Y,1,,,,XNA,Refused,-654,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,,,,,,
1709238,100059,Revolving loans,4500.0,90000.0,855000.0,,90000.0,FRIDAY,15,N,0,,,,XAP,Refused,-326,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1837863,100059,Cash loans,,0.0,0.0,,,FRIDAY,15,Y,1,,,,XNA,Canceled,-326,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1348171,100043,Consumer loans,83916.0,1575000.0,1575000.0,0.0,1575000.0,MONDAY,13,Y,1,0.0,,,XAP,Refused,-31,XNA,HC,,XNA,Furniture,POS,XNA,Stone,100,XNA,24.0,low_normal,POS industry with interest,,,,,,
1887262,100603,Consumer loans,4192.515,34875.0,33975.0,3487.5,34875.0,WEDNESDAY,15,Y,1,0.1013868413868413,,,XAP,Approved,-2065,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Stone,181,Consumer electronics,10.0,middle,POS household with interest,365243.0,-2029.0,-1759.0,-1789.0,-1781.0,0.0
2136950,100827,Consumer loans,,83151.0,83151.0,0.0,83151.0,WEDNESDAY,15,Y,1,0.0,,,XAP,Unused offer,-269,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,
2718015,100994,Consumer loans,6455.115,53977.5,60498.0,5400.0,53977.5,SUNDAY,12,Y,1,0.0892453626679248,,,XAP,Approved,-1771,Cash through the bank,XAP,Family,Refreshed,Computers,POS,XNA,Country-wide,1500,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1740.0,-1410.0,-1410.0,-1407.0,0.0
1191663,100060,Cash loans,12177.0,180000.0,180000.0,,180000.0,FRIDAY,13,Y,1,,,,Repairs,Approved,-466,Cash through the bank,XAP,,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high,365243.0,-436.0,614.0,-316.0,-310.0,0.0
2138362,100284,Consumer loans,9857.97,102928.5,97132.5,10296.0,102928.5,MONDAY,12,Y,1,0.1043790055711473,,,XAP,Approved,-841,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,74,Connectivity,12.0,middle,POS mobile with interest,365243.0,-808.0,-478.0,-478.0,-470.0,0.0
1325142,101017,Cash loans,,0.0,0.0,,,TUESDAY,5,Y,1,,,,XNA,Canceled,-133,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2545003,100888,Revolving loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XAP,Canceled,-146,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2573195,100341,Consumer loans,17166.555,98145.0,96822.0,5890.5,98145.0,FRIDAY,9,Y,1,0.0624587075575027,,,XAP,Approved,-2321,XNA,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Stone,221,Consumer electronics,6.0,low_normal,POS household without interest,365243.0,-2286.0,-2136.0,-2136.0,-2130.0,1.0
2507692,100654,Consumer loans,4546.98,47866.5,33502.5,14364.0,47866.5,TUESDAY,9,Y,1,0.3268194210602785,,,XAP,Approved,-400,XNA,XAP,,New,Computers,POS,XNA,Country-wide,30,Connectivity,10.0,high,POS mobile with interest,365243.0,-360.0,-90.0,-90.0,-87.0,0.0
2295977,100462,Consumer loans,,40455.0,40455.0,0.0,40455.0,WEDNESDAY,8,Y,1,0.0,,,XAP,Unused offer,-246,Cash through the bank,CLIENT,,Refreshed,Mobile,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,
2541853,101156,Cash loans,20707.65,405000.0,405000.0,,405000.0,WEDNESDAY,8,Y,1,,,,XNA,Approved,-1191,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,36.0,middle,Cash X-Sell: middle,365243.0,-1161.0,-111.0,-681.0,-676.0,0.0
1237830,100441,Cash loans,8188.515,126000.0,142632.0,,126000.0,MONDAY,17,Y,1,,,,XNA,Approved,-185,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-155.0,535.0,365243.0,365243.0,1.0
2626505,100633,Cash loans,,0.0,0.0,,,WEDNESDAY,16,Y,1,,,,XNA,Canceled,-310,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2520182,100472,Cash loans,,0.0,0.0,,,TUESDAY,12,Y,1,,,,XNA,Refused,-9,XNA,HC,,Refreshed,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
2004073,100153,Cash loans,16978.905,180000.0,197820.0,0.0,180000.0,THURSDAY,8,Y,1,0.0,,,XNA,Approved,-1500,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,365243.0,-1470.0,-960.0,-1020.0,-1013.0,1.0
1269554,101040,Cash loans,,0.0,0.0,,,WEDNESDAY,7,Y,1,,,,XNA,Canceled,-36,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2590185,100338,Cash loans,,0.0,0.0,,,FRIDAY,15,Y,1,,,,XNA,Canceled,-135,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2671884,100099,Cash loans,20329.11,193500.0,193500.0,,193500.0,TUESDAY,16,Y,1,,,,XNA,Approved,-800,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Regional / Local,350,Consumer electronics,12.0,middle,Cash X-Sell: middle,365243.0,-770.0,-440.0,-440.0,-438.0,0.0
2662786,100504,Cash loans,17893.125,427500.0,427500.0,,427500.0,MONDAY,16,Y,1,,,,XNA,Approved,-1369,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,middle,Cash X-Sell: middle,365243.0,-1339.0,-109.0,-109.0,-103.0,0.0
2343047,100493,Cash loans,,0.0,0.0,,,SATURDAY,16,Y,1,,,,XNA,Canceled,-124,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1758230,101141,Cash loans,,0.0,0.0,,,SATURDAY,11,Y,1,,,,XNA,Canceled,-500,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2330066,100345,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-261,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1111645,100355,Consumer loans,17195.94,98955.0,93762.0,9895.5,98955.0,TUESDAY,9,Y,1,0.1039683485604909,,,XAP,Approved,-1077,Cash through the bank,XAP,Other_B,New,Audio/Video,POS,XNA,Stone,110,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1046.0,-896.0,-896.0,-890.0,0.0
2341710,100848,Consumer loans,10790.235,89995.5,103977.0,0.0,89995.5,FRIDAY,17,Y,1,0.0,,,XAP,Approved,-1223,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1192.0,-862.0,-862.0,-857.0,0.0
1050222,100463,Consumer loans,13368.285,110610.0,120343.5,0.0,110610.0,SATURDAY,14,Y,1,0.0,,,XAP,Approved,-1028,Cash through the bank,XAP,Children,Repeater,Audio/Video,POS,XNA,Regional / Local,121,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-997.0,-727.0,-727.0,-719.0,0.0
1078282,100612,Revolving loans,11250.0,225000.0,225000.0,,225000.0,WEDNESDAY,16,Y,1,,,,XAP,Approved,-831,XNA,XAP,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,-734.0,-694.0,365243.0,365243.0,365243.0,0.0
2704687,100164,Consumer loans,11094.57,59053.5,62559.0,0.0,59053.5,SUNDAY,14,Y,1,0.0,,,XAP,Approved,-24,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,1500,Consumer electronics,6.0,low_action,POS household without interest,365243.0,365243.0,156.0,365243.0,365243.0,1.0
2203539,100350,Cash loans,40372.695,810000.0,893398.5,,810000.0,THURSDAY,12,Y,1,,,,XNA,Approved,-704,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-674.0,376.0,-254.0,-246.0,1.0
1743736,100556,Cash loans,7009.875,67500.0,71955.0,,67500.0,FRIDAY,16,Y,1,,,,XNA,Approved,-545,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-515.0,-185.0,-275.0,-270.0,1.0
1014304,100201,Cash loans,,0.0,0.0,,,TUESDAY,12,Y,1,,,,XNA,Canceled,-228,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2781493,101142,Revolving loans,6750.0,135000.0,135000.0,,135000.0,MONDAY,10,Y,1,,,,XAP,Refused,-536,XNA,SCOFR,,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),1,XNA,0.0,XNA,Card Street,,,,,,
2751434,100400,Consumer loans,15527.565,88020.0,83137.5,8802.0,88020.0,FRIDAY,13,Y,1,0.1042661552631695,,,XAP,Approved,-1553,Cash through the bank,XAP,Children,New,Computers,POS,XNA,Regional / Local,305,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1522.0,-1372.0,-1372.0,-1369.0,0.0
2070873,100748,Consumer loans,6578.145,143154.0,143154.0,0.0,143154.0,THURSDAY,17,Y,1,0.0,,,XAP,Approved,-21,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Regional / Local,82,Consumer electronics,24.0,low_action,POS household without interest,365243.0,365243.0,699.0,365243.0,365243.0,0.0
1939361,100317,Cash loans,10255.815,112500.0,140337.0,,112500.0,FRIDAY,12,Y,1,,,,XNA,Refused,-1594,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,,,,,,
2072975,101138,Cash loans,,0.0,0.0,,,THURSDAY,19,Y,1,,,,XNA,Canceled,-110,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2365279,100688,Cash loans,,0.0,0.0,,,WEDNESDAY,6,Y,1,,,,XNA,Refused,-215,XNA,SCOFR,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2487238,100290,Cash loans,12046.23,112500.0,152464.5,,112500.0,SATURDAY,15,Y,1,,,,Other,Approved,-586,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,24.0,high,Cash Street: high,,,,,,
1082231,100217,Consumer loans,9160.605,101160.0,88938.0,20232.0,101160.0,TUESDAY,10,Y,1,0.2018364685602938,,,XAP,Approved,-1679,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Stone,331,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1647.0,-1317.0,-1317.0,-1296.0,0.0
1276853,101003,Cash loans,13499.01,112500.0,127246.5,,112500.0,THURSDAY,10,Y,1,,,,XNA,Approved,-1678,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-1648.0,-1318.0,-1318.0,-1310.0,1.0
2293676,100079,Consumer loans,8206.74,76477.5,70119.0,15295.5,76477.5,SATURDAY,15,Y,1,0.1950276592381855,,,XAP,Refused,-607,Cash through the bank,LIMIT,,Repeater,Audio/Video,POS,XNA,Stone,180,Consumer electronics,12.0,high,POS household with interest,,,,,,
1578171,100307,Consumer loans,13675.725,76410.0,72400.5,7641.0,76410.0,TUESDAY,13,Y,1,0.1039678621260675,,,XAP,Approved,-846,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,35,Connectivity,6.0,middle,POS mobile with interest,365243.0,-815.0,-665.0,-725.0,-722.0,0.0
2699779,100633,Revolving loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XAP,Canceled,-157,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2441505,101068,Consumer loans,,26235.0,26235.0,0.0,26235.0,THURSDAY,12,Y,1,0.0,,,XAP,Unused offer,-1094,Cash through the bank,CLIENT,,Refreshed,Mobile,XNA,XNA,Country-wide,50,Connectivity,,XNA,POS mobile with interest,,,,,,
2717573,100425,Consumer loans,5460.66,41917.5,47074.5,4500.0,41917.5,SUNDAY,11,Y,1,0.095025818784653,,,XAP,Approved,-1777,Cash through the bank,XAP,"Spouse, partner",New,Mobile,POS,XNA,Country-wide,2226,Consumer electronics,12.0,high,POS household with interest,365243.0,-1746.0,-1416.0,-1416.0,-1406.0,0.0
1770082,100166,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SUNDAY,10,Y,1,,,,XAP,Approved,-159,XNA,XAP,"Spouse, partner",Repeater,XNA,Cards,walk-in,Stone,36,Connectivity,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1920031,100860,Consumer loans,23106.735,143910.0,121410.0,22500.0,143910.0,FRIDAY,16,Y,1,0.1702768775939507,,,XAP,Approved,-98,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,6.0,middle,POS mobile with interest,365243.0,-64.0,86.0,365243.0,365243.0,0.0
2054027,100730,Consumer loans,6814.305,62955.0,61335.0,6295.5,62955.0,SATURDAY,13,Y,1,0.1013798776910094,,,XAP,Approved,-2417,XNA,XAP,"Spouse, partner",New,Photo / Cinema Equipment,POS,XNA,Regional / Local,150,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2386.0,-2116.0,-2206.0,-2199.0,1.0
1713950,100707,Cash loans,29533.5,450000.0,450000.0,,450000.0,SATURDAY,10,Y,1,,,,XNA,Refused,-213,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_normal,Cash X-Sell: low,,,,,,
